"","X.2","long","lat","group","order","ccode","subregion","cat_pais","cols_18","cat_pais2","X.1","n_elecciones_con_debates","n_debates_total","n_promedio_debates_eleccion","n_sd_n_debates","ncat_mean_tipoorg_ambito2","n_sd_tipoorg_ambito","ncat_mean_tipoorg_visibilidad","ncat_meanppac","ncat_meancompetencia","n_sd_competencia","n_sd_ppac","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_mean_totreg","n_max_reg","n_sd_reg","n_proporcioninvitados","n_indexausentes","ncat_ano_primer_debate","n_cattipo_educ","n_cattipo_estado","n_cattipo_mmc","n_cattipo_osc","n_cattipo_NA","n_tot_orgs","pr_dico_formato_periodistas","n_edad_practica_absoluta","pr_cattipo_educ","pr_cattipo_estado","pr_cattipo_mmc","pr_cattipo_NA","pr_cattipo_osc","n_interrupciones"
"850",850,290.147552490234,-34.2243156433105,4,853,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"851",851,290.142639160156,-34.1804695129395,4,854,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"852",852,290.138488769531,-34.0835914611816,4,855,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"853",853,290.118499755859,-33.9297828674316,4,856,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"854",854,290.105682373047,-33.7313461303711,4,857,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"855",855,290.117431640625,-33.6009750366211,4,858,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"856",856,290.161254882812,-33.4697265625,4,859,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"857",857,290.202239990234,-33.3986320495605,4,860,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"858",858,290.191284179688,-33.3439445495605,4,861,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"859",859,290.180358886719,-33.2837867736816,4,862,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"860",860,290.103820800781,-33.2509765625,4,863,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"861",861,290.030944824219,-33.2793922424316,4,864,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"862",862,289.980194091797,-33.271484375,4,865,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"863",863,289.915130615234,-33.2017593383789,4,866,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"864",864,289.89599609375,-33.1279296875,4,867,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"865",865,289.906951904297,-33.0267562866211,4,868,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"866",866,289.957855224609,-32.9636726379395,4,869,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"867",867,289.97802734375,-32.8845710754395,4,870,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"868",868,289.947937011719,-32.8599624633789,4,871,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"869",869,289.883819580078,-32.8074188232422,4,872,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"870",870,289.823028564453,-32.6260757446289,4,873,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"871",871,289.830352783203,-32.4716796875,4,874,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"872",872,289.770202636719,-32.4306640625,4,875,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"873",873,289.7421875,-32.3099594116211,4,876,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"874",874,289.679992675781,-32.2666969299316,4,877,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"875",875,289.655364990234,-32.1764640808105,4,878,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"876",876,289.63623046875,-32.08349609375,4,879,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"877",877,289.644439697266,-32.0423851013184,4,880,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"878",878,289.709075927734,-32.0310516357422,4,881,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"879",879,289.74560546875,-31.9577140808105,4,882,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"880",880,289.71826171875,-31.9165992736816,4,883,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"881",881,289.669036865234,-31.8810558319092,4,884,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"882",882,289.606140136719,-31.8837909698486,4,885,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"883",883,289.549865722656,-31.8418941497803,4,886,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"884",884,289.474365234375,-31.6664066314697,4,887,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"885",885,289.414794921875,-31.5694351196289,4,888,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"886",886,289.43359375,-31.4279308319092,4,889,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"887",887,289.4453125,-31.3173847198486,4,890,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"888",888,289.470947265625,-31.2228507995605,4,891,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"889",889,289.480407714844,-31.1484394073486,4,892,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"890",890,289.526916503906,-31.11279296875,4,893,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"891",891,289.570587158203,-31.1292972564697,4,894,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"892",892,289.611633300781,-31.12109375,4,895,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"893",893,289.6494140625,-31.0604496002197,4,896,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"894",894,289.69091796875,-31.0226535797119,4,897,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"895",895,289.688171386719,-30.9925785064697,4,898,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"896",896,289.66357421875,-30.9597644805908,4,899,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"897",897,289.65185546875,-30.90234375,4,900,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"898",898,289.680755615234,-30.833984375,4,901,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"899",899,289.730621337891,-30.6772441864014,4,902,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"900",900,289.806060791016,-30.5046863555908,4,903,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"901",901,289.838592529297,-30.4402332305908,4,904,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"902",902,289.830352783203,-30.3855476379395,4,905,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"903",903,289.846771240234,-30.3609390258789,4,906,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"904",904,289.898010253906,-30.3882808685303,4,907,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"905",905,290.043640136719,-30.3582038879395,4,908,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"906",906,290.092864990234,-30.2816410064697,4,909,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"907",907,290.111968994141,-30.2132797241211,4,910,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"908",908,290.155731201172,-30.1750011444092,4,911,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"909",909,290.136627197266,-30.1203117370605,4,912,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"910",910,290.076477050781,-30.1039047241211,4,913,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"911",911,290.0400390625,-30.0783195495605,4,914,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"912",912,290.054534912109,-30.0164070129395,4,915,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"913",913,290.075866699219,-29.8740253448486,4,916,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"914",914,290.072357177734,-29.7691402435303,4,917,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"915",915,290.017364501953,-29.54541015625,4,918,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"916",916,289.973205566406,-29.3240242004395,4,919,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"917",917,290.00439453125,-29.2500019073486,4,920,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"918",918,290.099670410156,-29.1488304138184,4,921,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"919",919,290.172119140625,-29.1032238006592,4,922,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"920",920,290.185150146484,-29.0455093383789,4,923,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"921",921,290.2568359375,-28.7838859558105,4,924,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"922",922,290.265075683594,-28.64111328125,4,925,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"923",923,290.312103271484,-28.56201171875,4,926,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"924",924,290.343078613281,-28.41357421875,4,927,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"925",925,290.472869873047,-28.28564453125,4,928,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"926",926,290.511138916016,-28.2008800506592,4,929,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"927",927,290.563079833984,-28.1926765441895,4,930,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"928",928,290.590423583984,-28.1653308868408,4,931,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"929",929,290.659271240234,-28.07080078125,4,932,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"930",930,290.748779296875,-27.9736328125,4,933,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"931",931,290.825561523438,-27.9247074127197,4,934,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"932",932,290.8447265625,-27.84814453125,4,935,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"933",933,290.881500244141,-27.7435550689697,4,936,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"934",934,290.957794189453,-27.5700187683105,4,937,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"935",935,291.000579833984,-27.4490242004395,4,938,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"936",936,291.058013916016,-27.4051761627197,4,939,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"937",937,291.124908447266,-27.2466793060303,4,940,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
